334|mold
131|molds
65|crucible
56|frame
48|pinceau
45|marble
38|furnace
34|knife
27|forge
26|mortar
25|pot
24|finger
22|vessel
22|stick
22|porphyry
22|oven
22|candle
21|paper
19|sieve
19|bellows
18|table
18|file
17|frames
17|clamps
16|ruler
15|clay slab
15|burin
14|hammer
14|bone
13|point
13|pestle
13|fingers
13|Molds
12|sponge
12|points
12|bottle
11|charcoal
11|box
10|thread
10|pincers
10|iron wire
10|hand
10|cloth
10|chaple
10|box mold
10|bowl
9|press
9|plane
9|pipe
9|needle
9|linstock
9|glass bottle
9|four à vent
9|compass
9|bones
8|spoon
8|plate
8|linen
8|hands
8|carton
8|ball
7|wheel
7|tooth
7|sieved
7|reverberatory furnace
7|pen-knife
7|palette
7|nail
7|little bellows
7|glass
7|gimlet
7|double sieve
7|chisel
7|cauldron
7|brush
6|string
6|screw
6|retort
6|quill
6|pin
6|pegs
6|leather box
6|fingernail
6|files
6|cuttlefish bone
6|crucibles
6|cotton
5|tile
5|thimble
5|small chisel
5|napkin
5|jewel
5|hot iron
5|glass vial
5|feather
5|burnisher
5|brazier
4|waters
4|vial
4|thin cane
4|small file
4|sleeve
4|slab of clay
4|slab
4|rope
4|rollers
4|ramrod
4|pots
4|plates
4|piece of leather
4|peg
4|mirror
4|linen cloth
4|leather sheath
4|iron wire point
4|iron points
4|iron pegs
4|iron mortar
4|hot iron wire
4|hat
4|handle
4|half mold
4|grill
4|fustée
4|foot
4|circle
4|card
4|cage
4|borer
4|bolt
4|baton
3|wimble
3|tuelle
3|tub
3|tripoli
3|terrine
3|stone
3|small stick
3|small pincers
3|skillet
3|sheet
3|scratch-brush
3|reed
3|presses
3|points of iron wire
3|point of a knife
3|pinceaulx
3|nut
3|nails
3|nailed
3|mattras
3|leaded pot
3|large stick
3|iron point
3|hearth
3|grille
3|earthen pot
3|cord
3|copper plates
3|clay circle
3|clamp
3|chisels
3|chameau
3|chalked cord
3|chafing-dish
3|bushel
3|brushes
3|bronze mortar
3|bell
3|basket
3|bag
3|alembic
3|Clamps
2|writing quill
2|wooden spoon
2|wire stem
2|window
2|wedges
2|wax peg
2|wax
2|vise
2|very sharp pen-knife
2|tweezers
2|toothpick
2|tooth of a wolf or dog
2|tools
2|tip of your finger
2|tip of the pinceau
2|tin molds
2|tiles
2|threads
2|thin canes
2|steel point
2|spoonful
2|spatula
2|soft file
2|smaller box
2|small points
2|small point
2|small furnace
2|small chisels
2|small box
2|small bellows
2|slab of earth
2|sheets of copper
2|sheet of paper
2|sheath
2|scissors
2|scabbard bench
2|rolling pin
2|receptacle
2|potée
2|point of a hot iron wire
2|plates of iron
2|plaster mold
2|pinceaulx for oil
2|pillars
2|piece of white paper
2|piece of silver
2|piece of paper
2|piece of felt
2|pan
2|pallet
2|onglet
2|oil pinceaulx
2|noyau molds
2|muid
2|mouth
2|moules
2|mortars
2|metals
2|medal
2|log
2|little stick
2|little pincers
2|little brushes
2|linstocks
2|lids
2|lead wheel
2|large iron pegs
2|large box
2|lamps
2|lamp
2|knives
2|iron rod
2|iron posnet
2|iron case
2|iron
2|hot iron wire point
2|hammered
2|grindstone
2|glove
2|gimlets
2|funnel
2|frame molds
2|fourneau à vent
2|fingertip
2|fine sieve
2|filter
2|felin
2|esgrusouer
2|earthen vessel
2|dish
2|desgrusouer
2|cuttlefish bones
2|copper wheel
2|copper vessel
2|copper mold
2|concave mirror
2|clay contour
2|circle of earth
2|circle of clay
2|chafing dish
2|cases
2|canvas
2|bucket
2|brushed
2|brosse
2|broisse
2|boxwood
2|boxes
2|bottles
2|bore
2|boards
2|bellows furnace
2|bellow furnace
2|bellow
2|basin
2|barrel
2|ashes
2|arene
2|anvil
2|Pinceaulx
2|Mortars
2|Cuttlefish bone
2|Bellows
1|℥
1|woollen cloth
1|wooden mallet
1|wooden candlesticks
1|wooden bungs
1|wooden board
1|wooden bell
1|wood stick
1|wood model
1|wood furnace
1|wood blocks
1|wood block
1|wood
1|wolf's tooth
1|wirebrush
1|wire-brushed
1|wire of the same metal that they cast
1|wire drawing plate
1|wire brush made of wires of latten.
1|willow stick
1|white linen cloth
1|white linen
1|white leather of the color of the wood
1|white cloth
1|wheels for doing this, one of tin, one of lead, &amp; one of fine copper
1|wheel of soft wood
1|wet sponge
1|wet sand mold
1|wet napkins
1|wet linen cloth
1|well-sealed vase
1|well-furbished knife
1|well-forged
1|well smooth table
1|well reddened mold
1|well melted silver
1|well closed andtin vessel
1|weights
1|wax candle
1|water mills
1|water
1|walnut shell
1|vice
1|vials
1|vessels
1|vessel filled with ashes or sand
1|very tight presses
1|very thin comb
1|very soft thread
1|very smooth string without knots
1|very light tammy cloth
1|very fine sieve
1|very fine linen
1|very clean glass
1|very clean &amp; smooth table
1|vat, or in a corner of earth full of water
1|vat full of water
1|vat
1|varnished earthenware pot
1|varnished bowl
1|unleaded pots
1|underfoot
1|twisted cord of the saw
1|tube
1|trusseaulx
1|trowel
1|trivets of iron
1|trivet
1|tripoli of Venice
1|tripoli from Bretagne
1|trip hammers
1|trepan
1|tows
1|touchstone
1|totally pure copper mortar
1|top grate
1|top
1|tongue
1|tongs
1|token
1|tip of another ruler
1|tip of a knife
1|tip of a hot iron wire
1|tin wheel
1|tin pot
1|tin dish
1|tiler’s oven
1|thunderstone
1|thunder stone
1|those for glassmakers
1|things that withstand the fire
1|thin wire of latten
1|thin thread
1|thin enamel canes
1|thick rounded squares
1|the apothecaries’ double
1|terrines without lead
1|taper
1|tankard
1|tammy cloth
1|tallow candle
